Date_time,Tweet
2019-03-11 10:58:42,b'RT @arpitajtweets: Just for fun\xf0\x9f\x91\x8d\ndont take otherwise\xf0\x9f\x99\x8f\n@narendramodi\n@BJP4India\n#MondayMotivaton \n#Elections2019 \n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/\xe2\x80\xa6'
2019-03-11 10:58:33,b'Perhaps Model Code should also forbid arrest of Mallya and Nirav before Polls as it may unfairly influence voting b\xe2\x80\xa6 https://t.co/NUjtE4wk6C'
2019-03-11 10:58:26,"b'RT @kiranychandra: In 2014 Elections, 160/543 seats,  social media platforms influenced the voting patterns. With smart phone user base now\xe2\x80\xa6'"
2019-03-11 10:58:24,b'RT @Pavansai_15: Your vote ???\n#ElectionCommission #Elections2019 \n\n#TrendingNow \n\n@ysjagan @ncbn @PawanKalyan \n\n@SakshiHDTV @TV9Telugu @nt\xe2\x80\xa6'
2019-03-11 10:58:24,"b'RT @oluremisonaiya: There must be a thorough investigation of the roles played by various bodies (e.g. @inecnigeria, @HQNigerianArmy) &amp; ind\xe2\x80\xa6'"
2019-03-11 10:58:15,b'RT @abhaysi95810486: Will #Pakistan Still Deny the Proof ? The picture of 300 #Terrorists who died in #Surgicalstrike2 by #IndianAirForce (\xe2\x80\xa6'
2019-03-11 10:57:51,b'RT @VinayDokania: How Indian Journalists come out with their #OpinionPoll data for #Elections2019 and even justify their numbers\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https:/\xe2\x80\xa6'
2019-03-11 10:57:49,"b'RT @RamMNK: TDP workers, next 30 days month are crucial for Andhra Pradesh &amp; India. We fight the corrupt @ysjagan leading highly insecure Y\xe2\x80\xa6'"
2019-03-11 10:57:28,b'All set for our first show. #Elections2019\n#Quiz\n@MOP_OFFICIAL https://t.co/Jp3knoJZjO'
2019-03-11 10:57:22,b'RT @TrendPSPK: Expect the unexpected from @PawanKalyan \xf0\x9f\x94\xa5\xe2\x9c\x8a\n\n#Elections2019 https://t.co/Y2hdo3RUyp'
2019-03-11 10:57:21,b'RT @MahimaShastri: I am Voting for\n\xe2\x98\x91\xef\xb8\x8f Development\n\xe2\x98\x91\xef\xb8\x8f National Security\n\xe2\x98\x91\xef\xb8\x8f New India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\n\nA long term Vision for 2020 and beyond. \nMODI 2019\xe2\x80\xa6'
2019-03-11 10:57:19,b'Elections are not being held in Jammu and Kashmir. But at least some relief that despite   LoC being hot and intern\xe2\x80\xa6 https://t.co/ecQrGoKGrU'
2019-03-11 10:57:19,b'RT @siddaramaiah: This election is not about Congress &amp; BJP or any other party\n\nThis election is not about @RahulGandhi &amp; @narendramodi\n\nTh\xe2\x80\xa6'
2019-03-11 10:57:15,"b'RT @RamMNK: TDP workers, next 30 days month are crucial for Andhra Pradesh &amp; India. We fight the corrupt @ysjagan leading highly insecure Y\xe2\x80\xa6'"
2019-03-11 10:57:07,b'RT @HCookey: SITUATION IN RIVERS STATE;\n\nPDP wins: The people have spoken\nAAC wins: It is rigging!!! \n\nMay thunder fire you!!! \n\nBeware of\xe2\x80\xa6'
2019-03-11 10:57:07,b'RT @Kasheer_suneel: Remember you are voting for your dreams and your passion . If we lose now we will not get another chance this is a do o\xe2\x80\xa6'
2019-03-11 10:57:03,"b'RT @RamMNK: TDP workers, next 30 days month are crucial for Andhra Pradesh &amp; India. We fight the corrupt @ysjagan leading highly insecure Y\xe2\x80\xa6'"
2019-03-11 10:56:32,b'@anuraagmuskaan Anuraag sir first As Arun jaitley sir also said that #Elections2019 is all about #leadership but th\xe2\x80\xa6 https://t.co/ETDAyynWro'
2019-03-11 10:56:29,"b'RT @sunilkapoor8: @sunilkapoor8, #Modibhakt trying to make @Twitter boss @jack happy\xf0\x9f\xa4\xa3\n@BJP4India @Ra_THORe\n@Swamy39 @jeetensingh\n@PuriViren\xe2\x80\xa6'"
2019-03-11 10:56:27,b'RT @pallabghosh: #Elections2019: 900 million electorates to cast mandates. Increase of 84 million voters since 2014 voters. 10 lakh polling\xe2\x80\xa6'
2019-03-11 10:56:20,b'RT @Policyprocesses: A-Team found that South Africans trust churches &amp; traditional authorities more than local &amp; national government. They\xe2\x80\xa6'
2019-03-11 10:56:08,b'RT @SatyaNamo: 1948 - Brahmin genocides of Maharashtra\xe2\x80\x8a\xe2\x80\x94\xe2\x80\x8aThe gruesome episode blotted out of Indian history in the aftermath of untimely as\xe2\x80\xa6'
2019-03-11 10:56:01,b'Twitter pr live reporting krne k chkkr m Vote Dena mt bhul Jana.\n#Elections2019'
2019-03-11 10:55:40,b'Communists provide a single candidate - you choose \xf0\x9f\x98\x82 \n\nAustralian\xe2\x80\x99s can be thankful we have a choice\xe2\x80\xa6 https://t.co/yryzmd1RrQ'
2019-03-11 10:55:39,"b'RT @RamMNK: TDP workers, next 30 days month are crucial for Andhra Pradesh &amp; India. We fight the corrupt @ysjagan leading highly insecure Y\xe2\x80\xa6'"
2019-03-11 10:55:34,"b""#Elections2019: Is #Odisha veering to witness a 'wave election'? https://t.co/UnLLaQXmTc"""
2019-03-11 10:55:21,b'BJP\xe2\x80\x99s central leadership may finalise list of LS candidates for Bengal soon\n#WestBengal #JammuAndKashmir\xe2\x80\xa6 https://t.co/T50yWcIADJ'
2019-03-11 10:55:18,b'RT @arpitajtweets: Just for fun\xf0\x9f\x91\x8d\ndont take otherwise\xf0\x9f\x99\x8f\n@narendramodi\n@BJP4India\n#MondayMotivaton \n#Elections2019 \n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/\xe2\x80\xa6'
2019-03-11 10:55:07,"b""@ATMovement_SA President Vuyolwethu Zungula unpacks the party's 2019 Election Manifesto. \nFULL INTERVIEW:\xe2\x80\xa6 https://t.co/lqWH6QM17C"""
2019-03-11 10:55:03,b'RT @HCookey: SITUATION IN RIVERS STATE;\n\nPDP wins: The people have spoken\nAAC wins: It is rigging!!! \n\nMay thunder fire you!!! \n\nBeware of\xe2\x80\xa6'
2019-03-11 10:54:57,b'RT @Pavansai_15: Your vote ???\n#ElectionCommission #Elections2019 \n\n#TrendingNow \n\n@ysjagan @ncbn @PawanKalyan \n\n@SakshiHDTV @TV9Telugu @nt\xe2\x80\xa6'
2019-03-11 10:54:54,b'RT @abhaysi95810486: Will #Pakistan Still Deny the Proof ? The picture of 300 #Terrorists who died in #Surgicalstrike2 by #IndianAirForce (\xe2\x80\xa6'
2019-03-11 10:54:53,b'RT @NatarajanBalan: Since #NationalSecurity is such an important #Elections2019 issue for @BJP4India  @narendramodi and now that he has no\xe2\x80\xa6'
2019-03-11 10:54:48,b'RT @WazobiaOnitsha: Dis na #LokalMusic ontop  #SundayAgidiJollof wit \n@GIGZEBUKA\n  \n#WeDeyPlay: Clap For Papa @cyprex_fanss x @ZoRoSwaGBaG\xe2\x80\xa6'
2019-03-11 10:54:47,b'RT @Pavansai_15: Your vote ???\n#ElectionCommission #Elections2019 \n\n#TrendingNow \n\n@ysjagan @ncbn @PawanKalyan \n\n@SakshiHDTV @TV9Telugu @nt\xe2\x80\xa6'
2019-03-11 10:54:44,b'RT @CMO_Odisha: CM @Naveen_Odisha announced historic decision of #Odisha to send 33% #women to #Parliament in ensuing #elections2019. #Biju\xe2\x80\xa6'
2019-03-11 10:54:27,"b""RT @s_anuj: Just realized. \n\nWhen the last general elections were held, Xiaomi didn't exist in India ! \n\n#Elections2019"""
2019-03-11 10:54:14,b'RT @imanojprabakar: #JustIn DMK Saravanan approaches MHC and seeking to deliver verdict in TPK case as soon as possible ; Will consider say\xe2\x80\xa6'
2019-03-11 10:53:42,"b'RT @SaharaReporters: .@inecnigeria Office In Imo Set Ablaze | Sahara Reporters\nSome yet-to-be-identified people, who were not pleased with\xe2\x80\xa6'"
2019-03-11 10:53:17,b'@news18dotcom @asadowaisi Your duty is your dharma and your dharma is your duty. \nFaith ki duty bhi kro\nOre Nation\xe2\x80\xa6 https://t.co/yCWFsnMWhz'
2019-03-11 10:53:06,b'RT @TrendPSPK: Expect the unexpected from @PawanKalyan \xf0\x9f\x94\xa5\xe2\x9c\x8a\n\n#Elections2019 https://t.co/Y2hdo3RUyp'
2019-03-11 10:53:05,b'#Elections2019  Assembly Elections in J&amp;K should also have been announced When Parliament Elections can be held the\xe2\x80\xa6 https://t.co/yr6faejxZY'
2019-03-11 10:53:02,"b'RT @RamMNK: TDP workers, next 30 days month are crucial for Andhra Pradesh &amp; India. We fight the corrupt @ysjagan leading highly insecure Y\xe2\x80\xa6'"
2019-03-11 10:52:59,b'RT @VinayDokania: How Indian Journalists come out with their #OpinionPoll data for #Elections2019 and even justify their numbers\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https:/\xe2\x80\xa6'
2019-03-11 10:52:47,b'RT @VinayDokania: How Indian Journalists come out with their #OpinionPoll data for #Elections2019 and even justify their numbers\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https:/\xe2\x80\xa6'
2019-03-11 10:52:37,b'RT @siddaramaiah: I also urge all our party workers to work tirelessly &amp; ensure that the correct information reaches the public who will no\xe2\x80\xa6'
2019-03-11 10:52:33,b'RT @VinayDokania: How Indian Journalists come out with their #OpinionPoll data for #Elections2019 and even justify their numbers\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https:/\xe2\x80\xa6'
2019-03-11 10:52:31,"b'RT @LiveLawIndia: ""Candidates with criminal credence will have to publish it in local newspapers and TV channels at least on three occasion\xe2\x80\xa6'"
2019-03-11 10:52:31,b'RT @Kasheer_suneel: Remember you are voting for your dreams and your passion . If we lose now we will not get another chance this is a do o\xe2\x80\xa6'
2019-03-11 10:52:31,b'RT @SaharaReporters: Ex-@OfficialAPCNg National Secretary Mai Mala Buni Wins Yobe Governorship Election | Sahara Reporters\nBuni scored a to\xe2\x80\xa6'
2019-03-11 10:52:24,b'RT @VinayDokania: How Indian Journalists come out with their #OpinionPoll data for #Elections2019 and even justify their numbers\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https:/\xe2\x80\xa6'
2019-03-11 10:52:14,b'RT @VinayDokania: How Indian Journalists come out with their #OpinionPoll data for #Elections2019 and even justify their numbers\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https:/\xe2\x80\xa6'
2019-03-11 10:52:09,b'RT @CMO_Odisha: CM @Naveen_Odisha announced historic decision of #Odisha to send 33% #women to #Parliament in ensuing #elections2019. #Biju\xe2\x80\xa6'
2019-03-11 10:51:59,"b'RT @RamMNK: TDP workers, next 30 days month are crucial for Andhra Pradesh &amp; India. We fight the corrupt @ysjagan leading highly insecure Y\xe2\x80\xa6'"
2019-03-11 10:51:51,b'RT @SaharaReporters: Tambuwal In Slight Lead As @inecnigeria Declares Sokoto Election Inconclusive | Sahara Reporters\nThe Returning Officer\xe2\x80\xa6'
2019-03-11 10:51:42,"b'RT @SaharaReporters: @inecnigeria Office In Imo Set Ablaze | Sahara Reporters\nSome yet-to-be-identified people, who were not pleased with h\xe2\x80\xa6'"
2019-03-11 10:51:34,b'RT @TrendPSPK: Expect the unexpected from @PawanKalyan \xf0\x9f\x94\xa5\xe2\x9c\x8a\n\n#Elections2019 https://t.co/Y2hdo3RUyp'
2019-03-11 10:51:24,"b'RT @SaharaReporters: Ayade Wins Cross River Governorship Election | Sahara Reporters\nAyade, who contested under the platform of the @Offici\xe2\x80\xa6'"
2019-03-11 10:51:17,b'1948 - Brahmin genocides of Maharashtra\xe2\x80\x8a\xe2\x80\x94\xe2\x80\x8aThe gruesome episode blotted out of Indian history in the aftermath of un\xe2\x80\xa6 https://t.co/Gqi8N9s0iQ'
2019-03-11 10:51:14,"b'RT @RamMNK: TDP workers, next 30 days month are crucial for Andhra Pradesh &amp; India. We fight the corrupt @ysjagan leading highly insecure Y\xe2\x80\xa6'"
2019-03-11 10:51:04,b'RT @VinayDokania: How Indian Journalists come out with their #OpinionPoll data for #Elections2019 and even justify their numbers\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https:/\xe2\x80\xa6'
2019-03-11 10:50:46,b'RT @Pavansai_15: Your vote ???\n#ElectionCommission #Elections2019 \n\n#TrendingNow \n\n@ysjagan @ncbn @PawanKalyan \n\n@SakshiHDTV @TV9Telugu @nt\xe2\x80\xa6'
2019-03-11 10:50:45,b'Has KCR dumped the idea of nation-wide tour ahead of General Elections to mobilise support for Federal Front? Feder\xe2\x80\xa6 https://t.co/Oil9Jfi6cw'
2019-03-11 10:50:27,"b""RT @ManiDevaMS: #DelhiCapitals is not only #india 1000 of girls #raped in #TamilNadu #arrestpollachirapists if U don't hve guts against #po\xe2\x80\xa6"""
2019-03-11 10:50:15,b'RT @news18dotcom: An app that offers single window system for both candidates and political parties to apply for permissions before conduct\xe2\x80\xa6'
2019-03-11 10:50:14,"b'RT @oluremisonaiya: There must be a thorough investigation of the roles played by various bodies (e.g. @inecnigeria, @HQNigerianArmy) &amp; ind\xe2\x80\xa6'"
2019-03-11 10:50:09,b'RT @VinayDokania: How Indian Journalists come out with their #OpinionPoll data for #Elections2019 and even justify their numbers\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https:/\xe2\x80\xa6'
2019-03-11 10:49:50,b'RT @Pavansai_15: Your vote ???\n#ElectionCommission #Elections2019 \n\n#TrendingNow \n\n@ysjagan @ncbn @PawanKalyan \n\n@SakshiHDTV @TV9Telugu @nt\xe2\x80\xa6'
2019-03-11 10:49:50,b'RT @VinayDokania: How Indian Journalists come out with their #OpinionPoll data for #Elections2019 and even justify their numbers\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https:/\xe2\x80\xa6'
2019-03-11 10:49:48,b'RT @saviour_era: #NOTA2019  @loksabhatv \n#ElectionWar2019 \n#ElectionCommission \n#Elections2019 \n#ElectionsWithNDTV \n#ElectionCommision \n\nUs\xe2\x80\xa6'
2019-03-11 10:49:35,"b'RT @SaharaReporters: FINAL OGUN STATE RESULT\n\nAPC 241,670\n\nAPM 222,153\n\nPDP 70,290\n\nTotal Number of Registered Voters\n\nTotal Number of Accr\xe2\x80\xa6'"
2019-03-11 10:49:28,"b'Keeping fingers crossed for Goa polls.\nLS as well as the by polls for the three constituency of Mandrem, Shiroda, a\xe2\x80\xa6 https://t.co/PXLBvC7yjL'"
2019-03-11 10:49:24,"b""RT @srivatsayb: 2019 is a 'do or die' election for everyone who wants India to remain a democratic, secular, liberal country. \n\nTo defeat t\xe2\x80\xa6"""
2019-03-11 10:49:19,b'Only @narendramodi ji can bear such Anti-India elements and their abuse. \n\n\xf0\x9f\x99\x8f\n\n#Elections2019 https://t.co/bjR5YN33TN'
2019-03-11 10:49:18,"b""RT @bakarabdull: He came, he saw and he'll conquer!\n\nKing of the NORTH!!\n\n#Elections2019 #KanoDecides2019\n#Kano https://t.co/6doDMFn5Mi"""
2019-03-11 10:49:16,b'RT @SAMsHowitzer: Who will secure Maximum Votes in the oncoming General Elections ?\n#Modi2019Wave\n#RahulGandhi \n#Elections2019 \n#LokSabhaEl\xe2\x80\xa6'
2019-03-11 10:48:52,b'I swear that i do my best for @JanaSenaParty &amp; for\nLeader @PawanKalyan in upcoming\nTarget #Elections2019'
2019-03-11 10:48:44,b'RT @Pavansai_15: Your vote ???\n#ElectionCommission #Elections2019 \n\n#TrendingNow \n\n@ysjagan @ncbn @PawanKalyan \n\n@SakshiHDTV @TV9Telugu @nt\xe2\x80\xa6'
2019-03-11 10:48:43,b'RT @news18dotcom: The Voter Helpline app can be used to get all information and various services around the #Elections2019 #LokSabhaElectio\xe2\x80\xa6'
2019-03-11 10:48:39,"b'RT @rayonkiran29: Breaking News:\n@narendramodi will address  Next ""Man ki Bat"" on 26th May, 2019 on Sunday.\n\n#ElectionCommission\n#Elections\xe2\x80\xa6'"
2019-03-11 10:48:23,b'RT @MahimaShastri: I am Voting for\n\xe2\x98\x91\xef\xb8\x8f Development\n\xe2\x98\x91\xef\xb8\x8f National Security\n\xe2\x98\x91\xef\xb8\x8f New India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\n\nA long term Vision for 2020 and beyond. \nMODI 2019\xe2\x80\xa6'
2019-03-11 10:48:16,"b'RT @RamMNK: TDP workers, next 30 days month are crucial for Andhra Pradesh &amp; India. We fight the corrupt @ysjagan leading highly insecure Y\xe2\x80\xa6'"
2019-03-11 10:48:13,b'@nirajcyber27 India is not Saudi Arabia to follow Islamic law whether to hold polls during ramzan r not\n#Elections2019'
2019-03-11 10:48:12,"b'RT @CongressSevadal: Following the Pulwama terror attack and the BJP trying to exploit the tensions with Pakistan in the elections, politic\xe2\x80\xa6'"
2019-03-11 10:48:10,b'The immense love we show on @narendramodi ji on @Twitter or @facebook or #watsapp should convert into Votes during #Elections2019 #LS2019'
2019-03-11 10:47:41,b'RT @VinayDokania: How Indian Journalists come out with their #OpinionPoll data for #Elections2019 and even justify their numbers\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https:/\xe2\x80\xa6'
2019-03-11 10:47:32,b'RT @VinayDokania: How Indian Journalists come out with their #OpinionPoll data for #Elections2019 and even justify their numbers\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https:/\xe2\x80\xa6'
2019-03-11 10:47:10,b'Shameless Kejriwal will never sack such people because he himself promotes abuses in politics. \n\n#Kejriwal #AAP\xe2\x80\xa6 https://t.co/49ART29Fk1'
2019-03-11 10:46:48,"b'RT @RamMNK: TDP workers, next 30 days month are crucial for Andhra Pradesh &amp; India. We fight the corrupt @ysjagan leading highly insecure Y\xe2\x80\xa6'"
2019-03-11 10:46:46,"b'RT @HerrBains: Okay, guys. Time to enter the battlefield. \nBeat the war drums! \nRaise the Battle Colors! \nDon the armor! \nJai Bhavani!\nBole\xe2\x80\xa6'"
2019-03-11 10:46:39,"b""RT @CTRavi_BJP: Despite long drawn negotiations, CONgress - JD (S) in Karnataka can't even finalize 28 LS seats for #Elections2019.\n\nAnd th\xe2\x80\xa6"""
2019-03-11 10:46:23,"b'Phase 1, 11 April- 20 States, 90 Seats\nPhase 2, 18 April- 12 States, 97 Seats\nPhase 3, 23 April- 14 States, 115 Sea\xe2\x80\xa6 https://t.co/7ApZTm8rfy'"
2019-03-11 10:46:14,b'You nust have noticed lately that political news and campaigns pop up as often as 7/10 time you browse social media\xe2\x80\xa6 https://t.co/l2pgajtnOK'
2019-03-11 10:46:08,b'RT @indrajithIn: Best Wishes @PawanKalyan  #JANASENARevolution2019 #Janasena  #Elections2019 https://t.co/9z8ldZcToR'
2019-03-11 10:46:03,"b'""I have successfully faced 14 elections. Do you think a 15th will deter me?"" said Sharad Pawar, NCP chief on his st\xe2\x80\xa6 https://t.co/sQ4qyIMF80'"
2019-03-11 10:46:03,"b'RT @RamMNK: TDP workers, next 30 days month are crucial for Andhra Pradesh &amp; India. We fight the corrupt @ysjagan leading highly insecure Y\xe2\x80\xa6'"
2019-03-11 10:45:58,b'These arrogant politicians @siddaramaiah @BSYBJP @hd_kumaraswamy &amp;many more why we have a rich state like\xe2\x80\xa6 https://t.co/gUnLfO6LCY'
2019-03-11 10:45:53,"b'@jagdishshetty @JhaSanjay Ji, Can you please read out reply of your tweet..You and Your dynasty Boss will have slee\xe2\x80\xa6 https://t.co/jV3jb0Bwh2'"
2019-03-11 10:45:39,b'RT @pavanmirror: #BJP will contest in all 175 Assembly and 25 #loksabha constituencies in #AndhraPradesh. Party state president Kanna Laksh\xe2\x80\xa6'
2019-03-11 10:45:38,"b'RT @htTweets: #LokSabhaElections2019 | Mamata Banerjee, fighter to the core who banks on planning\n\nhttps://t.co/730ziYHtsQ\n\n#ElectionsWithH\xe2\x80\xa6'"
2019-03-11 10:45:04,"b'RT @threadreaderapp: @NindiPunj Hello, please find the unroll here: Thread by @Kasheer_suneel: ""Dedicating next two months of my life to @n\xe2\x80\xa6'"
2019-03-11 10:45:03,b'Just for fun\xf0\x9f\x91\x8d\ndont take otherwise\xf0\x9f\x99\x8f\n@narendramodi\n@BJP4India\n#MondayMotivaton \n#Elections2019 \n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/6Qhfok6CH7'
2019-03-11 10:45:01,b'RT @Neeraj_2019: #OpinionPoll\n\nWhich Front can claim to form government on 23 May?\n\n#Elections2019 #LokSabhaElections2019 #17thLokSabha'
2019-03-11 10:45:01,b'RT @DrMonmohanSingh: If Modi wins #Elections2019 then I will definitely roam nude in public : Said Nikhil Waghle as I remembered.'
2019-03-11 10:44:50,"b'RT @CongressSevadal: Following the Pulwama terror attack and the BJP trying to exploit the tensions with Pakistan in the elections, politic\xe2\x80\xa6'"
2019-03-11 10:44:37,"b'RT @RamMNK: TDP workers, next 30 days month are crucial for Andhra Pradesh &amp; India. We fight the corrupt @ysjagan leading highly insecure Y\xe2\x80\xa6'"
2019-03-11 10:44:30,"b'In the States where APC is winning @inecnigeria is ""INDEPENDENT NATIONAL ELECTORAL COMMISSION"" \nbut when it gets to\xe2\x80\xa6 https://t.co/yc1K2u9pSQ'"
2019-03-11 10:44:26,b'RT @VinayDokania: How Indian Journalists come out with their #OpinionPoll data for #Elections2019 and even justify their numbers\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https:/\xe2\x80\xa6'
2019-03-11 10:44:24,b'RT @KasapoguPrakash: #AndhraPradesh and #Telangana Elections on 11th April.\n#Elections2019\n#ElectionCommission https://t.co/Y9cQ7eALB2'
2019-03-11 10:44:22,"b'RT @oluremisonaiya: There must be a thorough investigation of the roles played by various bodies (e.g. @inecnigeria, @HQNigerianArmy) &amp; ind\xe2\x80\xa6'"
2019-03-11 10:44:06,b'RT @VinayDokania: How Indian Journalists come out with their #OpinionPoll data for #Elections2019 and even justify their numbers\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https:/\xe2\x80\xa6'
